title,company,category,location,created,salary_min,salary_max,contract_type
Full Stack Entwickler (m/w/d) - Java/VB,Peak One GmbH,IT-Stellen,"Bahnhofsviertel, Frankfurt am Main",2025-04-27T15:47:26Z,70000,90000,permanent
(Senior) Systemadministrator (m/w/d) - Windows,Peak One GmbH,IT-Stellen,"Hamburg-Altstadt, Hamburg",2025-04-27T15:47:27Z,70000,80000,permanent
Business-/IT-Consultant (m/w/d) HR IT-Applikationen,KRONES AG,IT-Stellen,"Neutraubling, Regensburg (Kreis)",2025-04-27T07:12:22Z,N/A,N/A,N/A
"Beschäftigter (m/w/d) im Bereich Web-CMS: Konzeption, Systemarchitektur und Beratung",Freie Universität Berlin,IT-Stellen,"Berlin, Deutschland",2025-04-27T07:12:08Z,N/A,N/A,N/A
IT Budget Manager (m/w/d),Medizinischer Dienst Bayern,IT-Stellen,"München, München (Kreis)",2025-04-27T07:13:18Z,N/A,N/A,N/A
Developer Automation (m/w/d),WELEDA AG,IT-Stellen,"Schwäbisch Gmünd, Ostalbkreis",2025-04-27T07:12:35Z,N/A,N/A,N/A
Quereinsteiger als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Velau-Steinfurt, Stolberg",2025-04-27T21:14:11Z,N/A,N/A,permanent
IT-Spezialist / IT-Spezialistin (m/w/d) für das Netzwerkmanagement mit Schwerpunkt Software Defined Networking (SDN),Bundeskanzleramt,IT-Stellen,"Berlin, Deutschland",2025-04-27T07:14:04Z,N/A,N/A,N/A
Data Governance Specialist – Testdaten (m/w/d),Academic Work GmbH,IT-Stellen,"Bult, Hannover",2025-04-27T04:20:55Z,N/A,N/A,N/A
Quereinsteiger als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Gartlage, Osnabrück",2025-04-27T21:14:11Z,N/A,N/A,permanent
Technischer Projektleiter /Senior Softwareentwickler (w/m/d),EURO-LOG AG,IT-Stellen,"Hallbergmoos, Freising (Kreis)",2025-04-27T07:12:27Z,N/A,N/A,N/A
Informatiker als DevOps Engineer Frontend (m/w/d),SWARCO AG,IT-Stellen,"Innenstadt, Trier",2025-04-27T04:37:01Z,N/A,N/A,N/A
Quereinsteiger als Robotikspezialist mit Fokus auf SPS und Automatisierungstechnik (m/w/d) - Auch ohne Vorkenntnisse,Smart Future Campus GmbH,IT-Stellen,"Donnerschwee, Oldenburg",2025-04-27T21:14:11Z,N/A,N/A,permanent
Praktikant Product Information Management & Digital Marketing (m/w/d),ACTEGA Terra GmbH,IT-Stellen,"Lehrte, Region Hannover (Kreis)",2025-04-27T10:16:39Z,N/A,N/A,N/A
It-mitarbeiter Second Level Supporter (m/w/d),Köster GmbH,IT-Stellen,"Gartlage, Osnabrück",2025-04-27T18:29:53Z,N/A,N/A,N/A
System Engineer Managed Scheduling Z/os (m/w/d) Plsatm,Atruvia AG,IT-Stellen,"Hagsfeld, Karlsruhe",2025-04-27T22:41:51Z,N/A,N/A,N/A
Softwareentwickler für Testautomatisierung (w/m/d),Brunel Germany,IT-Stellen,"Galgenberg, Regensburg",2025-04-27T04:21:02Z,N/A,N/A,N/A
Senior Softwareentwickler - Embedded Systeme (w/m/d),Endress+Hauser SICK GmbH+Co. KG,IT-Stellen,"Überlingen, Bodenseekreis",2025-04-27T07:12:28Z,N/A,N/A,N/A
Cloud-Engineer Microsoft Azure / Azure AD (a ),Hamburger Energienetze GmbH,IT-Stellen,"Ahlerstedt, Stade (Kreis)",2025-04-27T04:54:19Z,N/A,N/A,N/A
Applikationsingenieurin Automatisierungstechnik (m/w/d) Schwerpunkt Walzwerke,ECKELMANN AG,IT-Stellen,"Wiesbaden, Wiesbaden (Kreis)",2025-04-27T07:13:34Z,N/A,N/A,N/A
(Junior) Professional Strategische Wettbewerber- und Sonderanalysen (m/w/d),Schwarz Digits,IT-Stellen,"Neckarsulm, Heilbronn (Kreis)",2025-04-27T02:16:54Z,N/A,N/A,N/A
Security Engineer Microsoft (m/w/d),CANCOM SE,IT-Stellen,"Aachen, Aachen (Kreis)",2025-04-27T07:16:21Z,N/A,N/A,N/A
Informatikerin als IT-Systemingenieurin Microsoft 365 / Exchange Online (a ),Hamburger Energienetze GmbH,IT-Stellen,"Altstadt, Lüneburg",2025-04-27T04:44:54Z,N/A,N/A,N/A
Systemingenieur Hydraulik (m/w/d),Kärcher Municipal GmbH,IT-Stellen,"Betzingen, Reutlingen",2025-04-27T04:44:53Z,N/A,N/A,N/A
Softwareentwickler (m/w/d),IMES GmbH,IT-Stellen,"Kaufbeuren, Kaufbeuren (Kreis)",2025-04-27T02:14:18Z,N/A,N/A,N/A
Cloud-Engineer Microsoft Azure / Azure AD (a ),Hamburger Energienetze GmbH,IT-Stellen,"Altstadt, Lüneburg",2025-04-27T04:54:19Z,N/A,N/A,N/A
KFZ-Mechaniker/-Monteur Fahrzeugglas (m/w/d) in Bad Tölz - auch für Quereinsteiger – 609,Carglass GmbH,IT-Stellen,"Wolfratshausen, Bad Tölz-Wolfratshausen (Kreis)",2025-04-27T23:05:46Z,N/A,N/A,N/A
It-manager (m/w/d) Back-end,Uzin Utz SE,IT-Stellen,"Donaustetten, Ulm",2025-04-27T06:22:33Z,N/A,N/A,N/A
Ausbildung zum Mechatroniker 2025 m/w/d,SPIE Germany Switzerland Austria,IT-Stellen,"Heide, Dithmarschen (Kreis)",2025-04-27T05:33:05Z,N/A,N/A,N/A
Business Analyst ServiceNow mit Schwerpunkt HR (M/W/D),STI GmbH,IT-Stellen,Deutschland,2025-04-27T12:10:09Z,N/A,N/A,N/A
Key-User HR-Anwendungen mit Schwerpunkt HCM (m/w/d),Mitteldeutscher Rundfunk ,IT-Stellen,"Leipzig, Leipzig (Kreis)",2025-04-27T10:58:43Z,N/A,N/A,N/A
Microsoft Azure Architekt (m/w/d),Deichmann SE,IT-Stellen,"Essen, Nordrhein-Westfalen",2025-04-27T07:13:17Z,N/A,N/A,N/A
Wir suchen aktuell: IT Systemadministrator (m/w/d) in Niedereschach,Panemus,IT-Stellen,"Weilersbach, Villingen-Schwenningen",2025-04-27T21:25:10Z,39520,52000,N/A
IT Consultant - ServiceNow (m/w/d),Schwarz IT,IT-Stellen,"Heilbronn, Heilbronn (Kreis)",2025-04-27T07:12:06Z,N/A,N/A,N/A
Praktikum im Bereich Production IT,ZEISS,IT-Stellen,"Aalen, Ostalbkreis",2025-04-27T07:12:34Z,N/A,N/A,N/A
Software Engineer II,Axon,IT-Stellen,Deutschland,2025-04-27T21:28:51Z,N/A,N/A,N/A
Softwareentwickler Java (m/w/d) - Fullstack Developer,Ratbacher GmbH,IT-Stellen,"Hamburg, Deutschland",2025-04-27T07:16:32Z,N/A,N/A,N/A
SAP Anwendungsbetreuer (m/w/d),DOGEWO21 - Dortmunder Gesellschaft für Wohnen mbH,IT-Stellen,"Dortmund, Nordrhein-Westfalen",2025-04-27T07:12:47Z,N/A,N/A,N/A
Senior DevOps Engineer - Edge Data Platform (all genders),Syskron GmbH,IT-Stellen,"Regensburg, Regensburg (Kreis)",2025-04-27T07:12:52Z,N/A,N/A,N/A
Leiter Informationssicherheit Energieversorgung,RheinNetz GmbH,IT-Stellen,"Köln, Nordrhein-Westfalen",2025-04-27T06:39:21Z,N/A,N/A,N/A
Software Engineer Scala / Kotlin - Partner Tech (all genders),Zalando SE,IT-Stellen,"Berlin, Deutschland",2025-04-27T21:46:02Z,N/A,N/A,N/A
Softwareentwickler / Programmierer C# (w/m/d) Teilzeit und Vollzeit,TARGOBANK,IT-Stellen,"Duisburg, Nordrhein-Westfalen",2025-04-27T07:11:47Z,N/A,N/A,N/A
IT-Systemtechniker/in (m/w/d),Pro-NetS GmbH,IT-Stellen,"Braunschweig, Niedersachsen",2025-04-27T07:11:53Z,N/A,N/A,N/A
IT-System-Elektroniker m/w/d,PerZukunft Arbeitsvermittlung GmbH&Co.KG,IT-Stellen,"Berlin, Deutschland",2025-04-27T21:28:45Z,N/A,N/A,permanent
Wir suchen aktuell: SAP Senior ABAP Developer m|w|d in Bremen,PractiGo,IT-Stellen,"Buntentor, Bremen",2025-04-27T21:24:59Z,N/A,N/A,N/A
Wir suchen aktuell: IT Systemadministrator (m/w/d) in Villingen-Schwenningen,Panemus,IT-Stellen,"Villingen, Villingen-Schwenningen",2025-04-27T21:29:56Z,39520,52000,N/A
Werkstudent Softwareentwicklung (m/w/d),rola Security Solutions GmbH,IT-Stellen,"Oberhausen, Weilheim-Schongau (Kreis)",2025-04-27T07:12:09Z,N/A,N/A,N/A
Systemingenieur Hydraulik (m/w/d),Kärcher Municipal GmbH,IT-Stellen,"Reutlingen, Reutlingen (Kreis)",2025-04-27T07:12:31Z,N/A,N/A,N/A
Kaufmännischer Sachbearbeiter Datenmanagement (m/w/d),Schwarz Corporate Solutions,IT-Stellen,"Neckarsulm, Heilbronn (Kreis)",2025-04-27T18:28:11Z,N/A,N/A,N/A
IT-Manager (m/w/d) Back-End,Uzin Utz SE,IT-Stellen,"Ulm, Baden-Württemberg",2025-04-27T07:12:36Z,N/A,N/A,N/A
Cloud Infrastructure SRE Engineer - STACKIT (m/w/d),STACKIT,IT-Stellen,"Böckingen, Heilbronn",2025-04-27T02:16:42Z,N/A,N/A,N/A
Projektmanager (m/w/d) für Embedded Systeme,NewTec GmbH,IT-Stellen,"Neu-Ulm, Neu-Ulm (Kreis)",2025-04-27T07:15:39Z,N/A,N/A,N/A
